"","chr","pos","mu1","mu2","diff","diff.se","stat","phi1","phi2","pval","fdr","postprob.overThreshold","name","annotation","description","region","distance","subregion","insideDistance","exonnumber","nexons","UTR","strand","geneL","codingL","Geneid","subjectHits"
"594","chr2",9873405,0.0872897759390262,0.431555179181232,-0.344265403242206,0.141884954311432,-2.42637004686598,0.0334260764321105,0.0265956309045297,0.015250711089416,0.561561202551391,0.958297180320512,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",267,"inside intron",208,1,3,"inside transcription region","-",10489,NA,"14462",17664
"4152","chr11",97113881,0.963644962281449,0.644807065298126,0.318837896983324,0.126830035285502,2.51389898509134,0.0379933011755773,0.0268980058959789,0.0119404629282554,0.47871165810252,0.958255477375754,"Tbx21","NM_019507 NP_062380","inside intron","inside",1450,"inside intron",768,1,6,"inside transcription region","-",17260,NA,"57765",70992
"3557","chr11",53612665,0.574649055933842,0.848302761229884,-0.273653705296042,0.101321367544968,-2.70084891199866,0.0354917176892892,0.0211170681259584,0.006916274956148,0.333680960384327,0.956838656503859,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",4559,"inside intron",1238,2,4,"inside transcription region","-",14242,NA,"16189",20500
"339","chr2",9863457,0.528464471186114,0.874315154752511,-0.345850683566397,0.14476565800958,-2.38903817605354,0.0294443888046219,0.0275740173389386,0.0168925469373203,0.589995519718799,0.9563069376889,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",10215,"inside intron",-236,3,3,"inside transcription region","-",10489,NA,"14462",17664
"645","chr2",9874692,0.579022586855922,0.903096498205131,-0.324073911349209,0.131645051000284,-2.46172498614102,0.0429085160023126,0.0330755180628279,0.0138270644782463,0.528161321563452,0.956270263312141,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",707,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"2153","chr4",128795876,0.0785005146477997,0.640743369168328,-0.562242854520528,0.289317818857317,-1.94333987702917,0.0374774340169615,0.0304705669217995,0.0519751063871478,0.999919755222465,0.955985275973652,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","promoter","promoter",988,NA,NA,NA,8,NA,"-",21784,NA,"230761",45393
"658","chr2",9874773,0.580760543565432,0.926460710669189,-0.345700167103756,0.14575088841381,-2.37185632873988,0.0285880727903088,0.0299320146726999,0.017698971376337,0.597720568452337,0.955192672452991,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",626,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"612","chr2",9874340,0.508196133653045,0.907096866825252,-0.398900733172207,0.179193876847642,-2.22608461957307,0.0335821739295367,0.0290178012600909,0.0260085139520675,0.755441173107757,0.955028596124113,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","promoter","promoter",668,NA,NA,NA,3,NA,"-",10489,NA,"14462",17664
"2073","chr4",128793356,0.930139938357135,0.377192730933073,0.552947207424062,0.285134483705444,1.93925056078198,0.0375163568931649,0.0304705669217995,0.052470835716745,0.999919755222465,0.954929481551186,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","inside intron","inside",1532,"inside intron",1494,1,8,"inside transcription region","-",21784,NA,"230761",45393
"341","chr2",9863622,0.548168367152854,0.889755739963492,-0.341587372810638,0.143634983896487,-2.37816278140714,0.0301519227205297,0.0274931164933958,0.0173991431399457,0.593133664046171,0.954765808544134,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",10050,"inside intron",-401,3,3,"inside transcription region","-",10489,NA,"14462",17664
"5608","chrX",7588124,0.228908624516624,0.931492578304039,-0.702583953787415,0.40873854955988,-1.71890797808022,0.0366978149438012,0.0312199902841797,0.0856311292266767,0.999919755222465,0.954583618844055,"Foxp3","NM_001199347 NM_001199348 NM_054039 NP_001186276 NP_001186277 NP_473380","inside intron","inside",1769,"inside intron",-46,5,10,"inside transcription region","+",6693,NA,"20371",31451
"2103","chr4",128794398,0.0767543958233366,0.632767268264839,-0.556012872441502,0.288828898607397,-1.92505969839703,0.0372434072684438,0.0314755641390321,0.0542218901190939,0.999919755222465,0.954377778018418,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","inside intron","inside",490,"inside intron",452,1,8,"inside transcription region","-",21784,NA,"230761",45393
"3558","chr11",53612666,0.539053286716672,0.800484690109965,-0.261431403393293,0.095883502220181,-2.72655250736417,0.0219824294021709,0.0213127666015499,0.00639997690544655,0.3140954182992,0.953954248502963,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",4558,"inside intron",1237,2,4,"inside transcription region","-",14242,NA,"16189",20500
"626","chr2",9874498,0.572546469403869,0.932563010094355,-0.360016540690486,0.156066052301106,-2.30682160138124,0.0316805315448447,0.0288753344421992,0.0210647674998859,0.669953750708661,0.953751371418153,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","promoter","promoter",826,NA,NA,NA,3,NA,"-",10489,NA,"14462",17664
"2275","chr4",128799542,0.754010232029861,0.164979849155942,0.589030382873918,0.318003489716186,1.85227647470039,0.0339504866183282,0.0312542944677297,0.0639861320876735,0.999919755222465,0.953080415611207,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","upstream","upstream",4654,NA,NA,NA,8,NA,"-",21784,NA,"230761",45393
"4917","chrX",7567503,0.243103135133673,0.757454135012689,-0.514350999879016,0.263014229872235,-1.95560141414734,0.0356276416095165,0.0310354106689717,0.0505121261836806,0.999919755222465,0.952167818024097,"Ppp1r3f","NM_001290574 NM_138605 NP_001277503 NP_613071","upstream","upstream",3215,NA,NA,NA,3,NA,"-",2058,NA,"54646",67916
"239","chr1",131021967,0.348339708224788,0.81359829845246,-0.465258590227672,0.227755244290136,-2.04280077799211,0.0350993499866066,0.0287896992825868,0.0410721635255765,0.995219931473922,0.952148308323844,"Il10","NM_010548 NP_034678 XM_036162094 XP_036017987","inside intron","inside",2122,"inside intron",-485,3,5,"inside transcription region","+",5129,NA,"16153",20340
"606","chr2",9873984,0.24739389992485,0.621529982517379,-0.374136082592529,0.1670726837251,-2.23936118251461,0.028854386160277,0.027754018084804,0.0251324249262432,0.737520077861354,0.951853082304147,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","promoter","promoter",312,NA,NA,NA,3,NA,"-",10489,NA,"14462",17664
"4886","chrX",7565846,0.277548803602516,0.697509705747592,-0.419960902145076,0.197725570475434,-2.12395848010591,0.0411085497280628,0.0300382566908719,0.0336736155964361,0.900018279767655,0.951463889700512,"Ppp1r3f","NM_001290574 NM_138605 NP_001277503 NP_613071","promoter","promoter",1558,NA,NA,NA,3,NA,"-",2058,NA,"54646",67916
"2176","chr4",128796955,0.548517801616491,0.953179911146905,-0.404662109530414,0.187958494197392,-2.15293334445126,0.0315270767899142,0.031377653434266,0.0313239174513058,0.85883078757561,0.951107425381256,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","promoter","promoter",2067,NA,NA,NA,8,NA,"-",21784,NA,"230761",45393
"458","chr2",9868159,0.626037025434314,0.938335302723716,-0.312298277289402,0.128997788227428,-2.4209583868121,0.0278287001871157,0.0283467682885876,0.0154796491870391,0.564907966806499,0.950788849524334,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",5513,"inside intron",601,2,3,"inside transcription region","-",10489,NA,"14462",17664
"5594","chrX",7587395,0.228908624516624,0.918065956063437,-0.689157331546813,0.414967449226672,-1.66075033796293,0.0366978149438012,0.0311777690843855,0.096763598974195,0.999919755222465,0.950765350465121,"Foxp3","NM_001199347 NM_001199348 NM_054039 NP_001186276 NP_001186277 NP_473380","inside exon","inside",1040,"inside exon",0,3,10,"inside transcription region","+",6693,NA,"20371",31451
"5475","chrX",7581335,0.945892099169826,0.504866462432458,0.441025636737368,0.213194668324797,2.06865228010991,0.0375043271223093,0.0310737301641303,0.0385787282200335,0.980485266770763,0.950735102327395,"Foxp3","NM_001199347 NM_001199348 NM_054039 NP_001186276 NP_001186277 NP_473380","inside intron","inside",852,"inside intron",-756,1,13,"5' UTR","+",14751,NA,"20371",31449
"128","chr1",20734913,0.624863969424169,0.069645558717963,0.555218410706206,0.298175991286071,1.86204934982015,0.0346619388936169,0.0313235733526758,0.0625961344393982,0.999919755222465,0.950574487560772,"Il17a","NM_010552 NP_034682","downstream","downstream",4008,NA,NA,NA,3,NA,"+",3591,NA,"16171",20419
"1616","chr4",128778949,0.228908624516624,0.917014680433758,-0.688106055917134,0.415871753168316,-1.65461118884561,0.0366978149438012,0.0312438609124452,0.0980033924176233,0.999919755222465,0.950382994724278,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","downstream","downstream",11143,NA,NA,NA,2,NA,"-",771,NA,"230761",45395
